,ZRC,Energy,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,CV10,CV11,CV12,Chroma Deviation,Emotion
12,0.09915580750447867,0.014934021234656748,2.652230838980725,0.1966658787899727,0.19450894105130534,0.6894038397854996,0.010216351773581942,0.16394607843137257,-27.25937563648126,2.5001612757640603,0.5636867935170549,-0.040230980377908336,-0.34766172571691956,-0.03195701989515901,0.06417417801422984,0.11790192635492992,0.03778237428491387,0.1641088185472184,-0.07789238737831018,0.14638290194561962,-0.010288114929229611,0.01181738506308629,0.007749939565013439,0.03858378396231839,0.016060245023487896,0.03000160162018849,0.018562189449169018,0.050644439437058895,0.0019166047218662741,0.008520818865101516,0.01307774080832766,0.024375338711006788,0.005557323997243501,0.026345519839355264,N
13,0.14358857662987823,0.011356560292109411,2.6824317498864323,0.2718528499350329,0.2225033906382654,1.248170134002009,0.009913135839496528,0.27649350649350646,-28.16650220845738,0.9832756703267157,-0.31369890993878724,-0.047954164977592105,-0.16310072059075487,-0.156743808589229,-0.04786679157248204,-0.10852083731318253,-0.133331992191108,-0.24456154889113776,-0.1837022236459454,-0.0305317901397783,-0.06621333087323027,0.012392678168461256,0.0057884450201819895,0.024141052524324594,0.013687674994411524,0.01065581400792932,0.02327323446650732,0.0398237711463885,0.0035206044092298155,0.005367675428846479,0.006750011584693661,0.020360168312187794,0.005954112597432797,0.02227325409589232,W
14,0.1838828708299167,0.020308460769904047,2.7656241967757014,0.29710740654764933,0.2290757962347893,1.3374763589206637,0.008833478729937326,0.30840517241379317,-26.834628207165935,0.8739220073214382,-0.44142945140023154,-0.2775899228323997,-0.4641573053825336,-0.21841378775763898,-0.3851372225457289,-0.2027569112005461,-0.1616469837831519,-0.054992475429422455,0.08629595955079891,0.1859275541530445,-0.062206169885386055,0.009730809245189433,0.006507944645513426,0.014730826066610537,0.010893712621848854,0.013705813169111646,0.01668084203607662,0.022891788002550834,0.007605414673199426,0.015452574156287908,0.009929832424943604,0.01611804980430682,0.0123722472556756,0.019559324056773488,W
15,0.07068795343773214,0.015636276861612546,2.7239400290687987,0.1738130150676585,0.19156963317335302,0.5634684503201186,0.01351839715105126,0.14199186991869922,-27.054007618931955,2.7032631106367937,0.44526619220924607,0.0761307256066192,-0.49970787885622825,0.12284946094216614,0.049883035864905535,0.00037588014262213777,0.15983793839180935,0.11086551937344913,0.02083043963591742,0.07523723224709526,0.012203500540464545,0.019292090847935782,0.008912523037485793,0.04127680851698998,0.00899371570206222,0.024994577083916034,0.019649702611782158,0.03998766302645513,0.0013783333014701406,0.009690312064868875,0.010253096493097389,0.04114995103802304,0.009585193514109396,0.025936696068241522,L
16,0.151898206090947,0.0134458251268794,2.7588613431408073,0.2931190785104025,0.23907529473590433,1.2921874495141592,0.008140103142450016,0.32061111111111107,-27.177725321925042,1.3898509551407079,-0.4195606601868335,-0.16847220992701603,-0.3462960197195321,-0.0896234220603561,0.049660087871327994,-0.0035511358016906366,-0.08810361160864288,-0.21496944344273847,-0.4098494612927064,-0.16129980801183244,-0.3387530467502234,0.018999367490297465,0.017846117182056198,0.03580216129565425,0.015279925417977123,0.009691158597030448,0.007009721901915849,0.017866817428223884,0.0024257727079569666,0.007171444175342233,0.008870297919827205,0.018546206642791628,0.005333261320874317,0.021435088582237638,W
17,0.09548973253604043,0.01514505675636835,2.6636778307405433,0.1875261697306568,0.2052465096085794,0.7014731911035611,0.00872217816458227,0.15996913580246916,-26.97962323615894,2.6014188828833524,0.09450987206420304,0.27670742336828985,-0.05771171755642605,0.11949975087022426,0.25956600879671243,0.022090558960942384,0.14841643218465156,0.21388889736564184,-0.008697806226255295,0.10353552508768321,-0.030849120528958763,0.013423465359794332,0.0035447883131270413,0.06947440863680161,0.004998271176746046,0.016135891697542874,0.006895184833189841,0.06005013727882336,0.00308645511147482,0.004540700079501274,0.010732579931286765,0.060197230568191276,0.004384825746716848,0.033523721552217826,T
18,0.1759723926753102,0.016131734358492245,2.8141280381482905,0.29710990191502484,0.23238050441901736,1.422285784023306,0.006344237695021076,0.31791262135922327,-27.448526438509223,1.0181288740422052,-0.4514986378643964,-0.06144107982382368,-0.2747819265266576,-0.03761655697725598,-0.04252561000582126,0.06237075244060525,-0.24267863700028394,0.0083123024231959,-0.3219257459389723,0.05953292317682537,-0.15081945939884692,0.0156756625773659,0.006557318154247775,0.018518345146055028,0.012094848939294743,0.013115810555348174,0.008812431965155621,0.021610165784112508,0.005196019759041549,0.005197805161132899,0.013526915802382937,0.02323556914294984,0.009028827789241101,0.018869878665042597,W
19,0.08707312712318972,0.016231202070364912,2.92910003615925,0.19365301414135586,0.1963922055835275,0.6197291303209517,0.010012156945324372,0.1559663865546218,-26.591396045887343,2.3843823355139944,0.26441344195187566,-0.20012477092759218,-0.12235801075095126,-0.1495619078490323,0.20415486958472245,0.110371275028451,-0.020535046299305224,0.1034549530984073,-0.06408380847961227,0.14988119169141548,-0.06524237335439653,0.012390146290194956,0.009346330156503335,0.04309851930181231,0.012591524637674881,0.02417075892966269,0.01976826041374627,0.050899635913626715,0.002639450265331472,0.008663221728907261,0.011498949545714557,0.024740082072021805,0.009843388811653203,0.03160900213167263,L
20,0.06146796398724212,0.03249979701839267,2.743543093057417,0.17207784294974013,0.20351257092011932,0.4713787647955978,0.009684405736649413,0.11306451612903226,-25.962667947127787,2.8059364968347635,0.41148334548852256,-0.15117657271871635,-0.3728380892897094,0.11714189647682448,0.2520533012516108,0.16464191309734488,-0.03702011515486061,0.1943018979516814,0.14062715991391153,-0.048683803017337525,0.006344176363170261,0.01751394691351354,0.006335362546595723,0.04996701970771959,0.007645561560507826,0.012785101993507445,0.012959551567113385,0.056527788199921755,0.0017301092685820646,0.011367617064218256,0.01598592125873035,0.0546852889538234,0.0074984671671800415,0.03299127986724289,L
21,0.09573561154341477,0.018226449061586377,2.8533581370111887,0.201435700385634,0.20698555249355857,0.650339520357894,0.0170828960961243,0.16253623188405797,-27.971620162734794,2.373639267168021,0.2121600594487457,0.15486011885958922,-0.14713723474136634,0.003208200788073296,0.09799254880348318,-0.12675011517258866,-0.07634648464602128,-0.1486475826024726,-0.1738750341324046,-0.06304374252474734,-0.22011659893813817,0.021757770002743485,0.005538295704541487,0.03109628188196724,0.018273488195334656,0.008242618864201742,0.015169416863149482,0.0770904393423869,0.0020829798360715844,0.006325149767574105,0.017906001608382755,0.03780918044453395,0.006507732106141112,0.03822466314686182,N
22,0.08805649919542284,0.020428996899868355,2.7405377121369843,0.19493654436319627,0.21852193692947663,0.5329263009053772,0.016726723126079285,0.13749999999999998,-27.01707797699297,2.700174582138145,0.1824914112329196,0.1122136315871002,-0.25459493008515194,-0.029844865542312422,0.08655487642888275,0.11862933218898501,-0.046146462128315704,0.02791681824572781,-0.17271267795513542,0.01464811189093559,-0.28327525911026513,0.0380951861836625,0.008508660609961033,0.02103377718846102,0.0057141267151420505,0.011385708056807923,0.010269253729748117,0.05872058820813396,0.0021912641521628774,0.0028349279858262072,0.014510451830435553,0.04900002754846108,0.00723967095054976,0.03215210729685396,N
23,0.2098210999042921,0.008037029809943795,2.8217184331912986,0.30245960522852,0.21670213183990814,1.562190934542313,0.005772597282692067,0.3548529411764706,-27.560272855204754,0.37842819234392583,-0.14500254870270501,0.4780779509652892,-0.21576993001757191,-0.15083487452507202,0.05906130974790218,0.12601535750467183,-0.14638786429438852,-0.10237528518908148,-0.11962868985412096,-0.09551718575450871,-0.11733327190183497,0.015278635590199393,0.007084521786448817,0.02510267639041102,0.008706655042943998,0.007064290354579284,0.0078057633773510535,0.03170848703747589,0.00270604454799525,0.0064558729600872385,0.012732677978166901,0.018261282849325162,0.003805147267333132,0.01898259261555715,W
24,0.1884672914313624,0.023003867620656246,2.955556772925393,0.2858084020188709,0.23819363109958624,1.2040334570438478,0.009600125495964153,0.2992682926829268,-26.058263001550074,1.6035311007881379,0.16772601858614042,0.23561663446196685,-0.20231302525255968,-0.448411130085069,0.15886288001090784,-0.007343350630289618,-0.02406985762560038,-0.14848653668836403,-0.33580339522462377,-0.1047291960840622,-0.41448413901851644,0.05007475471959993,0.006353726330071248,0.04173414267524799,0.021106138113418448,0.014168049694937639,0.010391114874156329,0.019394307886076045,0.0016805468444744496,0.002228546893837483,0.008149767737084151,0.023499144832218037,0.007798505198840931,0.028959391948198677,A
25,0.07918889840370638,0.02060506143653604,2.822624413777042,0.19294364933511146,0.2140224329920918,0.5007084892278063,0.012676054490407655,0.14223684210526316,-26.652446235218143,3.037651269519928,0.012911509590436084,-0.030598316597651165,-0.20198716370378642,-0.04774635466367436,0.3317321036620967,0.08357996955946591,-0.03145694150246712,-0.023310898856073223,-0.18431128736534944,0.09525561157165723,-0.18482560725646263,0.02441064881133403,0.0069704583656996786,0.028934937892040356,0.008492313906991494,0.017702249398275253,0.007860464372184498,0.05068900402550393,0.002117738075589171,0.009933660680253411,0.025551262575628154,0.03158347017062871,0.006221770692261683,0.02935538919256186,N
26,0.17884643940518868,0.014180400829427122,2.75517402263648,0.2865347458737318,0.23565334253118642,1.2975459782079692,0.007987606232707608,0.2952966101694916,-26.776948037474433,1.4776600678915461,0.06048302743126234,0.10021247234874839,-0.2176764618232217,-0.09698539454027472,-0.1098619475139578,-0.1879861150134622,-0.32373774952725753,-0.2568602768655119,-0.4423787684888838,-0.1101015085469972,-0.2725462453891644,0.02202163549893335,0.005013305199686905,0.0415259269900325,0.03607131095403318,0.026618840105454927,0.01594050342057847,0.019704750167204518,0.0027690994601156224,0.00450560815818758,0.007812759213584698,0.0143696891738015,0.0026729816204128743,0.027501634306785455,A
27,0.0814540187813383,0.019520380733534508,2.7289394696485063,0.19485733256828372,0.21373179465709863,0.5449498599283108,0.01655219520323756,0.13850628930817607,-27.77257231998204,2.337349651083931,0.9245535915543832,0.48934024447950797,0.057793342457558836,0.01000067256003361,0.18668702685514116,0.15828932092241182,-0.02410551542370881,0.19041661957833964,-0.04099984146912667,0.1272426904288049,0.03362733981101918,0.012508254490521602,0.002370657437216101,0.08547075456323293,0.010667527991664911,0.030170812096284985,0.0064810124088539285,0.07325233253579974,0.0008534767485179731,0.0028382512251028972,0.006932911804701421,0.040171326118126044,0.0015219200140985582,0.04309546976647067,T
28,0.10002193463478833,0.024618074498390565,2.8461253264524817,0.22231028947064288,0.21640048608042534,0.7590722847201119,0.01436612229719797,0.18244845360824744,-26.63025788945867,1.936024651975504,0.05572863208417385,-0.40608726048649135,-0.3126497620115155,-0.058864340340346266,-0.15752915944496287,-0.06353688106683743,-0.21606184579515236,-0.05816097644995331,-0.09770810498878811,0.008301674486945267,-0.19370064160433184,0.019159547324122367,0.009017143076593525,0.02770406323102424,0.008316620723401742,0.008483521686595828,0.01503282556263926,0.04756095472976484,0.012943016787308838,0.01615410922579816,0.024359875366257853,0.01901369164761828,0.01198574804162845,0.03413871382850794,F
29,0.13041464167872177,0.022624812950860874,2.981373904876343,0.2435618879431119,0.22020430999796173,0.8663505891350826,0.009654269571982618,0.2144318181818182,-26.236475845676004,2.0848698802050496,0.17846300959046138,0.12147376061875266,-0.11444932360923465,-0.04479248257743115,0.25808118153688353,-0.17393401447817636,-0.13592735305648412,-0.03299068298376681,-0.2761635612003884,-0.012660162204697798,-0.22761438719433252,0.026992180388189825,0.004106158599364988,0.02379319552355483,0.016969297828891436,0.012519176966171684,0.0091185820683392,0.03316738063879329,0.0034992422355457687,0.0070266654469647374,0.029007534156769776,0.03600044440376149,0.005629700576779332,0.03042189975630828,N
30,0.13465133886493919,0.0034554609038645492,2.7842699194179517,0.24564306736169475,0.21936382931507203,1.0081204222313294,0.012795743993538779,0.22106481481481483,-30.081040237867455,1.4755299656679177,-0.2982693914316789,0.036911465704910565,-0.28676261100018885,-0.22212130929020488,-0.20804279558934707,-0.13528399512455064,-0.22727550865346952,-0.1665089881031379,-0.07914197271744869,0.03958949877352934,-0.08997669677827193,0.019600188413967237,0.005302927155577928,0.031965085663323234,0.022189683069970177,0.016552268473727934,0.02040518541050811,0.03790443037811123,0.0031408209413808187,0.011365719854964203,0.009491404877016411,0.01318397721778592,0.005421676261321693,0.028451771204558145,W
31,0.16480370578165235,0.010470367423299603,2.8107261071807117,0.2826710613071973,0.23349554153843446,1.2205689870346597,0.01262128735275282,0.284051724137931,-28.71498893884008,1.217741029396171,-0.21457389462680893,-0.181953025279883,-0.437624479400421,-0.5356708099568609,-0.17275224009870352,0.09206327607859374,0.15805429025907913,-0.017714194522510964,-0.2259051370453485,-0.0171599951843018,-0.07313767698892751,0.017314440103136135,0.011721257945635439,0.03004905590948632,0.02380568622748528,0.0150863007047131,0.0092365718115313,0.02629015704568658,0.0018312505096245537,0.006199815521722335,0.011248566875755447,0.0200621720043234,0.008818513435720085,0.02636042500365399,W
32,0.0912262375213111,0.011072169233292496,2.908540653473741,0.20437394458977695,0.21583839446558165,0.6555605280276238,0.008392071580359284,0.15651574803149604,-27.79285433375347,2.1627530997127367,0.7607802976539244,0.3058524651433432,-0.010067031671827802,0.021176458598803502,0.20859829726885315,0.21398634949765438,-0.021922713402631227,0.22004218315694735,-0.0923632202673409,0.1988280287373114,-0.07705300764741184,0.017983540328878115,0.002575256670104127,0.0599007384008652,0.006739389048688862,0.014815494034377675,0.003369186514728943,0.042507279031701664,0.0011840251492043396,0.004533573987435298,0.017662450606907354,0.08996786431109073,0.002042522935122429,0.04115115463326233,L
33,0.1381569303972308,0.009536373195230251,2.735819118520376,0.2330324182746893,0.19969005545806742,1.0334817753665206,0.013695666285881477,0.2473873873873874,-28.090551438064967,1.4861851569724671,0.28841113516990885,-0.07045072588141844,-0.3565846647392949,-0.025075788469727894,-0.33318798205384487,0.10832582907895809,-0.18376523404628525,-0.22312545950572563,-0.31112128744996764,-0.1290417147885126,-0.2128717106532809,0.019624280736531226,0.009460969437018072,0.035750596373366375,0.025592124679725478,0.015881140776360804,0.014039857579470733,0.036617334700294095,0.0021420138993432114,0.005729430374042942,0.006895026637568742,0.02819251951487379,0.0037869264976295907,0.026975733900668205,W
34,0.11407267559025053,0.010479847659899197,2.7879713196362634,0.2277218810948507,0.19881175796219042,0.9467327137335173,0.007785512130713084,0.22163135593220343,-26.56288651607811,2.0084504606187297,0.08964642635015109,-0.2830704710944148,-0.058684872134117154,-0.22363506241968367,0.28022526184119495,0.02112592615934329,-0.03459215981695613,0.14072686311519753,-0.06095603471011057,0.13974320369559362,-0.08408060454796219,0.010776127380434484,0.008282899399374653,0.019435544626464057,0.010888840855063715,0.0178809276142087,0.009946929717473862,0.03349931573409853,0.004625568202715457,0.013106652696405343,0.0237238631706194,0.019971350305213215,0.006833314976536949,0.020198692800363648,N
35,0.15168581939545644,0.014775461604593447,2.530285674595485,0.24511728925037368,0.21632188789664372,1.0722347752258599,0.009202443575974233,0.25276515151515155,-28.329924925630472,1.531915497295144,-0.1792258276566721,0.06676243981766275,-0.22437868270627848,0.08584811910383677,-0.023899587624590705,-0.11041643152492878,-0.1132629060571882,-0.009917605168167004,-0.19315348497634086,-0.09796861236648606,-0.17995190137338282,0.014907594201521896,0.007668468070422611,0.028829858126741197,0.020815738145452477,0.014437434493650644,0.011220343859817674,0.041872025892222935,0.004239071926947836,0.013787719787842961,0.01502352566925487,0.01854677852559787,0.005208058410547331,0.025737783989212497,F
36,0.11521945535367482,0.014601542479598622,2.623807924729806,0.21308575857869852,0.19708141393778106,0.7927934959606567,0.008180407986007021,0.1977155172413793,-26.697935363198905,2.4938904219333753,0.07631775477708773,0.025541873048077476,-0.3049368451422118,0.02300886780665244,0.17666906388336862,-0.06040383708292282,0.09210023159245989,0.1810389982163148,-0.04541773231999989,0.08356469687308966,0.022571006237948804,0.016315413731814096,0.005656972621415199,0.038443857565888924,0.012120602948923314,0.024490375188751957,0.012626117653272134,0.04750330196210832,0.0035945722625203625,0.011125603012743268,0.010946979181071277,0.03072038722629864,0.007284497388173502,0.02505161811837394,N
37,0.11685562835897814,0.016641174747852993,3.0212110737124607,0.247603798699338,0.23055084812840237,0.8598899917617553,0.007348596507316474,0.21619485294117646,-27.312576455271298,1.9932446321995494,0.755732534573613,-0.26174431773058104,-0.07501746325841632,0.1340356148608402,0.011434194113016702,-0.02719012306517167,0.05255416863294729,-0.0691105440486791,-0.14644278903172117,-0.0018393605326892917,-0.1864723822794891,0.016942693990010745,0.003907463928282595,0.019089898442796526,0.014407453136171705,0.011798967120743438,0.011296023498570737,0.0638213891240331,0.0015219698257127898,0.007386803175952563,0.031102309861736833,0.03055445599359677,0.004469908568269966,0.03327360330602419,L
38,0.15841003786378544,0.015808504436633647,2.8081252219484916,0.2729547623293606,0.217746695399132,1.0332340361583934,0.01120587988204958,0.2821835443037975,-27.396869780551253,1.7687482719637146,0.6326142860158449,-0.07748418892713099,-0.2831905839078294,-0.009331431198331512,0.10025073748720995,0.01588024419113687,0.006464823119685604,0.04940542329790862,0.019432980209596013,0.106225395984072,-0.0163505268535784,0.009554455058378859,0.004588570203707976,0.016909379154475775,0.009805384263055456,0.0279817907747896,0.021475890777029685,0.053712467543004565,0.0027953597754381745,0.006347876929210437,0.012693601232347206,0.01962113163753687,0.007609558435090652,0.025329942076102265,E
39,0.12872254701939068,0.020617584299821412,2.735971230407834,0.242196718668384,0.2141260752843139,0.9431671473626323,0.015081930063247005,0.20842465753424655,-27.063390074173928,1.5914608122443696,-0.28353585805310544,0.08385058140347273,-0.4325641340635852,0.033044609141657355,-0.20667248300665467,-0.3405690211119655,-0.4441878239298452,-0.2624431728719824,-0.12128587011545106,0.12946231372080053,0.018377739976421767,0.01415804663659575,0.0022079654718729913,0.022021912501111084,0.02542934401266353,0.03248714006091845,0.030665315681494915,0.04167270230448701,0.004087524344809546,0.006772408684602576,0.005512175751283016,0.019621855596178923,0.003920457921344651,0.03101964344618633,A
40,0.1427304964539007,0.018500815674094357,2.8914558211524444,0.25075330868123386,0.22398455171734477,0.9280641893866997,0.009038418266446796,0.22833333333333336,-26.04835264528773,1.8169816080024712,0.30120488585199856,-0.12901556304753567,-0.13889226565751114,-0.015134417943876405,0.08302179329002307,-0.2547943668101781,-0.10267070388051842,-0.13093224996380648,-0.3118488071077836,0.022738852652481507,-0.33624741510374,0.030063927545129116,0.006541690864270541,0.03151203964874613,0.024545358143341373,0.010204973568080401,0.00872789232624533,0.027642958098960845,0.0045590456774012526,0.0061458379318930275,0.025132497702807552,0.027463950059055695,0.004461716520303464,0.02897082280267062,N
41,0.19975289624851583,0.013943647805758385,2.760836684033015,0.2971191230748041,0.2138246516974533,1.4756274205995878,0.009951584429682048,0.36820512820512824,-28.318805569529868,0.3866780376919306,-0.21252169380095426,-0.5194290145145231,-0.5026476797144757,-0.3645809709773455,-0.1642320268225177,-0.23899312689495802,0.17869269897175666,0.04001800749727854,0.13833750320927973,-0.037927765957730675,0.032706085399460565,0.010528751627166016,0.010202449307038439,0.012358778624599834,0.009739963854875307,0.006219084152971992,0.00844901466303162,0.019118470972829506,0.0021651866662077864,0.010973809126658657,0.013670744035255304,0.018727464890739322,0.011270397205987742,0.01843380660746962,W
42,0.1023287656579271,0.02995772839426497,2.9413554712929066,0.21501087377070222,0.21698010422017205,0.725501624422585,0.008095851368969452,0.1867307692307692,-26.44541442907196,2.2264755219515817,0.4491018895994181,0.33424712482048513,0.32044027351126153,0.004164095854683294,0.30339549245538877,0.18275298122965752,0.07479527367798174,0.17943427537150639,-0.035148244710588854,0.16864739514879318,-0.0033187161182628346,0.008271598595501197,0.0016696449201622672,0.06048961880940986,0.004680681207922458,0.014795733422211615,0.003608761145942194,0.050095479031540026,0.0010189174925543897,0.002323949767491226,0.012811574289751776,0.10378389576896017,0.0015763066104850804,0.04467165138249931,L
